,Age: 18-34,Age: 18-34,Age: 18-34,Age: 18-34,Age: 35-44,Age: 35-44,Age: 35-44,Age: 35-44,Age: 45-64,Age: 45-64,Age: 45-64,Age: 45-64,Age: 65+,Age: 65+,Age: 65+,Age: 65+
,Social media platforms,Your state government,Federal government,Local government,Social media platforms,Your state government,Federal government,Local government,Social media platforms,Your state government,Federal government,Local government,Social media platforms,Your state government,Federal government,Local government
Don't know/ No opinion,0.06835203435651807,0.08414016122246899,0.09891391555644227,0.09146518882666325,0.09232696911412692,0.12559067661852039,0.10238549819989251,0.14203569288514073,0.10377975505868528,0.1272928856470599,0.13175157218757072,0.14624299964162124,0.08650360446452532,0.11758740316446056,0.11291686296989335,0.13441921757468298
Far too much,0.07792029305557989,0.06291028455956765,0.08500118972888354,0.04787126954977335,0.07607965921273134,0.059253414475354864,0.09542564098128056,0.038662427333648296,0.05418977277125123,0.03433481163994761,0.05407966154248007,0.03167584959414164,0.06523932378888153,0.04662666774850292,0.07318157460115852,0.03813752621758405
Too much,0.11003853627670991,0.09495961868021544,0.11527074659906478,0.12987762436904274,0.12823862418503593,0.07212506650230041,0.08148978488096068,0.08682632691436505,0.08412945387956983,0.049321385801165116,0.05479288427260995,0.04276656177986624,0.09646565057060717,0.059844334256839826,0.0772051542653699,0.0665336146325464
Far too little,0.15762932438379168,0.13793625297337,0.15892529775837277,0.13217619596149294,0.22178261627901444,0.08279719606871877,0.10284206366856326,0.09390348808752824,0.2717697393242591,0.1341536244726968,0.16787037246064346,0.13807958857671943,0.25356407034974726,0.12646957225020178,0.16445789453411416,0.12443420756973998
Too little,0.196288392033621,0.2373866676479178,0.17860278104877622,0.20717265393052323,0.20576106503388808,0.21184219288356362,0.2397616621130454,0.21574996213497621,0.2597411231979152,0.3142323319828853,0.32498408449248933,0.2839147442995347,0.23810247036198515,0.27819221086784884,0.2734384795274119,0.25422285451778626
About the right amount,0.3897714198937794,0.3826670149164601,0.36328606930846036,0.39143706736250444,0.2758110661752034,0.44839145345154197,0.37809535015625756,0.4228221026443415,0.22639015576831953,0.34066496045624534,0.26652142504420645,0.35732025610811674,0.2601248804642535,0.3712798117121462,0.29880003410205197,0.3822525794876604
