"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20a","BPC20b","BPC20c","BPC21a","BPC21b","BPC21c","BPC22a","BPC22b","BPC22c","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPC2_12_TEXT","BPC3_14_TEXT","BPC4_14_TEXT","BPC5_14_TEXT","BPC6_18_TEXT","BPC7_18_TEXT","BPC8_9_TEXT","BPC10_TEXT","BPC16_9_TEXT","demGender3","demRVoter","wts"
"R_13dDMysuiGgfy2B",1,"63122",4,3,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,NA,2,5,2,3,2,3,3,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,2,3,3,1,2,1,3,3,1,1,NA,NA,1,NA,2,2,6,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,NA,NA,NA,NA,"MSNBC","MSNBC",NA,NA,NA,2,1,1.4218547463966515
"R_3cUpv0IdrMZVyew",1,"10463",3,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,4,3,4,4,2,2,2,2,2,NA,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,3,3,3,3,2,3,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,3,3,3,3,3,3,3,3,3,3,3,1,1,4,1,1,2,2,3,2,1,1,NA,1,NA,1,1,NA,1,1,8,2,1,1,1,4,4,4,4,1,1,4,1,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.360724127714592
"R_60FCWvsJk05wr5v",1,"63367",3,1,3,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,4,3,6,5,1,5,4,4,NA,4,5,5,5,5,5,4,1,2,2,2,1,1,2,2,2,2,2,2,2,3,1,2,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,3,3,5,1,2,1,2,3,1,3,2,2,4,2,2,1,2,3,6,3,2,3,1,NA,NA,NA,1,NA,1,2,4,2,2,2,4,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.7792868560597047
"R_5L5Va6PhB8MobPb",1,"49203",5,4,4,4,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,5,1,4,4,5,5,5,5,5,NA,5,5,5,5,5,2,1,1,1,2,2,2,1,1,2,2,1,3,3,1,2,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,2,2,3,3,1,3,4,2,2,3,3,1,1,5,2,2,2,1,2,1,3,2,1,NA,NA,NA,4,NA,NA,2,2,2,1,1,1,5,1,1,1,2,1,1,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.1915185015411203
"R_3P5BdEUzQnMrUDy",1,"40243",1,3,3,4,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,3,6,5,2,5,5,5,NA,4,5,5,5,4,5,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,1,1,1,1,1,1,1,1,1,1,3,2,4,1,2,3,3,3,6,3,2,1,1,NA,NA,NA,1,NA,2,2,4,2,2,2,4,1,4,4,4,3,1,6,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.8208043372304367
"R_3GvKVMsTutJu3pb",1,"87122",1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,4,3,5,2,1,1,NA,3,5,4,5,5,4,4,2,2,2,2,2,2,1,2,2,2,2,3,3,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,3,5,3,3,2,3,3,2,2,5,1,1,2,6,2,2,2,1,2,1,3,3,1,1,NA,NA,1,NA,2,1,1,2,1,1,2,6,1,1,1,4,1,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.8617765963210713
"R_7Mu1NcNiU3fAK03",1,"16101",5,5,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,6,3,6,5,5,3,3,3,NA,2,4,2,4,3,3,6,2,2,2,2,2,2,2,2,2,1,6,6,3,3,1,5,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA,3,5,3,5,5,3,3,3,5,3,3,1,2,4,2,4,4,1,2,1,1,1,1,NA,NA,NA,1,NA,2,2,6,2,1,1,2,4,4,4,4,1,2,NA,2,1,2,1,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.7514879369390514
"R_5HqWXCsjWXrEpl7",1,"45417",1,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,5,1,2,4,1,4,NA,5,1,5,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,3,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,1,1,3,1,3,1,3,1,1,2,3,2,1,3,3,2,3,1,1,2,NA,NA,1,NA,4,NA,NA,2,1,2,2,2,3,2,1,1,1,2,1,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.7732055577809192
"R_7qBsi3Q5CFJvqCZ",1,"35750",5,5,3,1,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,4,3,6,5,2,4,3,3,NA,4,5,3,5,5,4,5,2,1,2,1,2,2,2,2,2,2,1,3,1,3,2,2,NA,5,NA,NA,3,NA,NA,3,NA,NA,3,NA,2,1,1,1,3,1,1,3,1,2,3,2,4,2,1,4,4,3,5,3,1,1,1,NA,NA,NA,1,NA,1,3,6,2,2,2,4,2,2,2,2,3,1,5,2,1,1,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.7166182830602501
"R_7EarG44neYhG6is",1,"19083",1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,6,4,5,1,1,1,NA,1,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,2,2,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,3,2,4,3,2,2,2,1,1,2,2,2,3,1,1,3,3,3,5,2,1,2,1,NA,NA,NA,1,NA,1,2,3,1,2,2,3,1,4,2,4,1,2,NA,2,4,2,2,2,2,4,NA,NA,NA,"Google ","Google and Facebook ",NA,NA,NA,NA,NA,1,1,1.2895553506362045
"R_5frJlngh3HCh7Qq",1,"33311",5,5,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,6,4,5,3,3,3,3,NA,5,3,4,3,3,6,2,2,2,2,2,2,2,2,2,1,3,2,2,2,5,4,4,NA,NA,2,NA,NA,3,NA,NA,3,NA,NA,5,5,5,2,2,5,2,2,5,2,1,2,5,1,2,1,2,2,4,2,1,1,NA,NA,1,NA,4,NA,NA,1,7,2,2,NA,NA,1,4,4,4,3,1,6,2,1,2,2,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.675914974147919
"R_1qfGPSz3nCPdXqe",1,"08031",5,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,6,5,2,5,5,5,NA,5,5,5,5,5,5,3,1,1,2,1,2,2,1,2,2,2,6,6,6,6,5,2,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,1,1,2,1,2,1,1,2,1,2,2,2,4,2,2,4,4,2,4,2,1,1,1,NA,NA,NA,1,NA,2,2,1,2,2,2,4,2,2,2,4,1,1,4,2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.7514879369390514
"R_5R1rLzL6tILjPmB",1,"44805",5,3,1,3,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,4,3,1,5,1,5,1,1,5,NA,5,3,5,5,3,4,1,1,2,2,2,2,1,2,2,2,1,3,1,3,2,1,NA,1,NA,NA,1,NA,NA,2,NA,NA,3,NA,2,1,1,1,3,1,1,2,1,2,2,2,4,2,2,4,4,3,6,3,2,3,1,NA,NA,NA,1,NA,1,3,6,2,2,2,4,2,2,2,2,2,1,5,2,1,1,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.92159306239235
"R_6czSUw5OcPSXpwO",1,"07410",5,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,6,5,3,5,5,3,NA,5,5,5,5,5,5,6,2,2,2,2,1,2,2,2,2,2,1,3,1,3,3,1,NA,4,NA,NA,2,NA,NA,2,NA,NA,4,NA,1,1,1,4,1,1,1,1,1,1,4,2,1,4,2,4,4,1,2,2,2,2,1,NA,NA,NA,2,1,NA,2,6,2,2,1,1,4,1,1,1,1,1,5,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.9521544257570438
"R_3Yw3zQXpnxG85RD",1,"40601",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,6,6,5,3,3,3,3,NA,3,3,3,3,3,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,1,3,3,3,5,NA,1,1,1,NA,NA,NA,4,NA,NA,1,7,2,2,NA,NA,1,4,4,4,3,1,6,2,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.276606564032704
"R_6Ptq7LtAPiSb9c2",1,"85143",5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,4,3,6,5,2,3,3,4,4,NA,4,2,3,4,3,4,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,4,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,1,1,1,1,1,1,1,3,3,1,3,2,4,2,2,4,4,3,6,3,1,1,1,NA,NA,NA,1,NA,1,3,3,2,2,2,4,2,2,2,2,4,1,5,2,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.858571683317964
"R_7lSrcDellDSQItf",1,"79928",1,3,4,3,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,1,1,1,1,1,NA,1,3,1,2,1,1,3,1,1,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,NA,NA,2,NA,NA,2,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,3,5,2,1,2,1,1,NA,NA,1,NA,1,1,1,2,2,2,3,1,4,2,4,3,1,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.787335518465491
"R_5SHseu54GabiQZB",1,"32805",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,2,6,6,5,3,3,3,3,NA,3,3,3,3,3,7,2,1,2,2,1,2,2,2,2,2,6,6,6,6,5,5,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,1,5,2,1,1,2,2,3,1,1,1,1,NA,NA,NA,1,NA,2,2,8,2,1,NA,NA,2,4,4,4,3,1,6,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.6804372607259942
"R_7mqMLMXO9pjbWCf",1,"85345",3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,3,4,4,5,4,1,2,NA,3,3,5,3,3,5,3,2,1,2,2,1,2,2,2,2,2,3,1,3,3,4,3,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,2,2,2,2,3,2,2,2,2,2,5,2,1,1,1,2,2,1,2,NA,NA,1,NA,4,NA,NA,1,4,2,2,1,2,5,4,1,4,4,1,1,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.4497362436423588
"R_1nCxv8uXRGRKz2m",1,"38017",1,4,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,5,5,4,5,5,4,4,NA,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,3,3,6,3,2,3,1,NA,NA,NA,1,NA,2,2,4,1,2,2,4,1,2,2,2,3,1,1,2,1,1,2,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.8208043372304367
"R_3EmI6Rmq0qJrbBn",1,"44903",4,2,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,5,3,1,4,1,4,5,2,5,NA,4,5,3,3,5,4,1,1,2,2,2,1,2,1,2,2,1,1,1,1,5,2,NA,3,NA,NA,3,NA,NA,3,NA,NA,4,NA,1,1,2,1,3,1,1,2,1,2,1,2,4,2,1,3,3,2,3,2,3,2,1,NA,NA,NA,5,NA,1,3,1,2,2,2,4,2,4,4,4,2,1,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,"Local news tv and print ","Local news tv and print ",NA,NA,NA,1,1,1.2203442590769855
"R_11cq3fQ3ilfR9lM",1,"10523",2,1,4,3,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,6,2,6,5,5,2,1,1,NA,2,3,1,3,3,1,4,1,2,2,2,1,1,2,2,2,2,3,2,2,3,1,5,NA,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,1,1,1,1,1,1,1,2,1,1,3,2,4,1,1,1,1,2,3,NA,1,1,NA,NA,1,NA,4,NA,NA,1,7,2,2,2,4,1,4,4,4,1,1,3,2,1,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.7385260464108689
"R_64HImEW8h4KHrIh",1,"45040",5,5,3,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,3,4,1,1,1,2,4,3,NA,2,4,3,3,4,3,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,2,1,4,5,2,1,5,2,1,4,5,2,4,4,1,2,1,1,1,1,NA,NA,NA,1,NA,2,2,6,2,1,2,4,5,1,1,1,2,1,5,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,"None",NA,2,1,0.7273673790928599
"R_1ptHOgv3T3OuRfb",1,"76148",2,2,3,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,1,4,4,4,3,3,5,NA,4,1,1,5,3,2,3,2,2,2,1,2,2,2,1,2,2,1,2,3,5,1,3,NA,1,NA,NA,1,NA,NA,3,NA,NA,1,NA,1,2,4,1,5,5,2,4,1,4,3,1,1,3,1,1,2,3,5,2,1,2,1,NA,NA,NA,4,NA,NA,2,3,2,1,1,1,3,4,4,4,3,1,3,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.180211192970572
